SUBSTÂNCIA;CNPJ;LABORATÓRIO;CÓDIGO GGREM;REGISTRO;EAN 1;EAN 2;EAN 3;PRODUTO;APRESENTAÇÃO;CLASSE TERAPÊUTICA;TIPO DE PRODUTO (STATUS DO PRODUTO);REGIME DE PREÇO;PF Sem Impostos;PF 0%;PF 12%;PF 17%;PF 17% ALC;PF 17,5%;PF 17,5% ALC;PF 18%;PF 18% ALC;PF 20%;PMC 0%;PMC 12%;PMC 17%;PMC 17% ALC;PMC 17,5%;PMC 17,5% ALC;PMC 18%;PMC 18% ALC;PMC 20%;RESTRIÇÃO HOSPITALAR;CAP;CONFAZ 87;ICMS 0%;ANÁLISE RECURSAL;LISTA DE CONCESSÃO DE CRÉDITO TRIBUTÁRIO (PIS/COFINS);COMERCIALIZAÇÃO 2020;TARJA
OXALATO DE ESCITALOPRAM;61.230.314/0001-75;LIBBS FARMACÊUTICA LTDA;523714060030004;1003301560056;7896094203273;    -     ;    -     ;RECONTER;15 MG COM REV CT BL AL PLAS PVC/PVDC TRANS X 10 ;N6A4 - ANTIDEPRESSIVOS SSRI;Similar;Regulado;26,52;26,52;30,14;31,95;31,95;32,15;32,15;32,34;32,34;33,15;36,66;41,67;44,17;44,17;44,45;44,45;44,71;44,71;45,83;Não;Não;Não;Não;;Positiva;Não;Tarja Vermelha (*)
OXALATO DE ESCITALOPRAM;61.230.314/0001-75;LIBBS FARMACÊUTICA LTDA;523714060030104;1003301560064;7896094203280;    -     ;    -     ;RECONTER;15 MG COM REV CT BL AL PLAS PVC/PVDC TRANS X 30;N6A4 - ANTIDEPRESSIVOS SSRI;Similar;Regulado;79,60;79,60;90,45;95,90;95,90;96,48;96,48;97,07;97,07;99,50;110,04;125,04;132,58;132,58;133,38;133,38;134,19;134,19;137,55;Não;Não;Não;Não;;Positiva;Sim;Tarja Vermelha (*)
OXALATO DE ESCITALOPRAM;61.230.314/0001-75;LIBBS FARMACÊUTICA LTDA;523714060030204;1003301560072;7896094208223;    -     ;    -     ;RECONTER;20 MG/ML SOL CT FR VD AMB X 15 ML ;N6A4 - ANTIDEPRESSIVOS SSRI;Similar;Regulado;53,76;53,76;61,09;64,77;64,77;65,16;65,16;65,56;65,56;67,20;74,32;84,45;89,54;89,54;90,08;90,08;90,63;90,63;92,90;Não;Não;Não;Não;;Positiva;Não;Tarja Vermelha (*)
OXALATO DE ESCITALOPRAM;61.230.314/0001-75;LIBBS FARMACÊUTICA LTDA;523714060030304;1003301560080;7896094208230;    -     ;    -     ;RECONTER;20 MG/ML SOL CT FR VD AMB X 30 ML;N6A4 - ANTIDEPRESSIVOS SSRI;Similar;Regulado;107,55;107,55;122,22;129,58;129,58;130,36;130,36;131,16;131,16;134,44;148,68;168,96;179,14;179,14;180,22;180,22;181,32;181,32;185,86;Não;Não;Não;Não;;Positiva;Não;Tarja Vermelha (*)
OXALATO DE ESCITALOPRAM;61.230.314/0001-75;LIBBS FARMACÊUTICA LTDA;523716090034603;1003301560099;7896094209527;    -     ;    -     ;RECONTER;10 MG COM REV CT BL AL PLAS TRANS X 60;N6A4 - ANTIDEPRESSIVOS SSRI;Similar;Regulado;107,55;107,55;122,22;129,58;129,58;130,36;130,36;131,16;131,16;134,44;148,68;168,96;179,14;179,14;180,22;180,22;181,32;181,32;185,86;Não;Não;Não;Não;;Positiva;Sim;Tarja Vermelha (*)
OXALATO DE ESCITALOPRAM;61.230.314/0001-75;LIBBS FARMACÊUTICA LTDA;523717110036403;1003301560102;7896094209541;    -     ;    -     ;RECONTER;20 MG COM REV CT BL AL PLAS TRANS X 60;N6A4 - ANTIDEPRESSIVOS SSRI;Similar;Regulado;239,17;239,17;271,78;288,16;288,16;289,90;289,90;291,67;291,67;298,96;330,64;375,72;398,36;398,36;400,77;400,77;403,22;403,22;413,29;Não;Não;Não;Não;;Positiva;Sim;Tarja Vermelha (*)
OXALATO DE ESCITALOPRAM;61.230.314/0001-75;LIBBS FARMACÊUTICA LTDA;523721090046303;1003301560110;7896094211131;    -     ;    -     ;RECONTER;15 MG COM REV CT BL AL PLAS PVC/PVDC TRANS X 60;N6A4 - ANTIDEPRESSIVOS SSRI;Similar;Regulado;159,16;159,16;180,86;191,76;191,76;192,92;192,92;194,10;194,10;198,95;220,03;250,03;265,10;265,10;266,70;266,70;268,33;268,33;275,04;Não;Não;Não;Não;;Positiva;Não;Tarja Vermelha (*)
OXALATO DE ESCITALOPRAM;61.230.314/0001-75;LIBBS FARMACÊUTICA LTDA;523718050037503;1003301560129;7896094210363;    -     ;    -     ;RECONTER;20 MG/ML SOL CT FR VD AMB X 15 ML COM SABOR;N6A4 - ANTIDEPRESSIVOS SSRI;Similar;Regulado;53,76;53,76;61,09;64,77;64,77;65,16;65,16;65,56;65,56;67,20;74,32;84,45;89,54;89,54;90,08;90,08;90,63;90,63;92,90;Não;Não;Não;Não;;Positiva;Não;Tarja Vermelha (*)
OXALATO DE ESCITALOPRAM;61.230.314/0001-75;LIBBS FARMACÊUTICA LTDA;523718050037603;1003301560145;7896094210370;    -     ;    -     ;RECONTER;20 MG/ML SOL CT FR VD AMB X 30 ML COM SABOR;N6A4 - ANTIDEPRESSIVOS SSRI;Similar;Regulado;107,55;107,55;122,22;129,58;129,58;130,36;130,36;131,16;131,16;134,44;148,68;168,96;179,14;179,14;180,22;180,22;181,32;181,32;185,86;Não;Não;Não;Não;;Positiva;Sim;Tarja Vermelha (*)
ÁCIDO ZOLEDRÔNICO;61.230.314/0001-75;LIBBS FARMACÊUTICA LTDA;523709201150419;1003301570019;7896094207448;    -     ;    -     ;ZOLIBBS;0,8 MG/ML SOL DIL INFUS IV CT FA VD TRANS X 5 ML;M5B4 - BISFOSFONATOS PARA ALTERAÇÕES DO CÁCIO RELACIONADAS A TUMORES;Similar;Regulado;1362,38;1362,38;;;;;;;;;;;;;;;;;;Sim;Não;Não;Sim;;Positiva;Sim;Tarja Vermelha(*)
ÁCIDO ZOLEDRÔNICO;61.230.314/0001-75;LIBBS FARMACÊUTICA LTDA;523719060040303;1003301570027;7896094210196;    -     ;    -     ;ZOLIBBS;0,04 MG/ML SOL INFUS IV CT FA PLAS POC TRANS SIST FECH X 100 ML;M5B4 - BISFOSFONATOS PARA ALTERAÇÕES DO CÁCIO RELACIONADAS A TUMORES;Similar;Regulado;1362,38;1362,38;;;;;;;;;;;;;;;;;;Sim;Não;Não;Sim;;Positiva;Não;Tarja Vermelha(*)
TOPIRAMATO;61.230.314/0001-75;LIBBS FARMACÊUTICA LTDA;523709303115418;1003301580022;7896094207493;    -     ;    -     ;ÉGIDE;25 MG  COM REV CT BL AL AL X 60;N3A - ANTIEPILÉPTICOS;Similar;Regulado;42,50;42,50;48,30;51,20;51,20;51,52;51,52;51,83;51,83;53,13;58,75;66,77;70,78;70,78;71,22;71,22;71,65;71,65;73,45;Não;Sim;Sim;Não;;Positiva;Sim;Tarja  Vermelha
TOPIRAMATO;61.230.314/0001-75;LIBBS FARMACÊUTICA LTDA;523709304111416;1003301580049;7896094207523;    -     ;    -     ;ÉGIDE;50 MG  COM REV CT BL AL AL X 60;N3A - ANTIEPILÉPTICOS;Similar;Regulado;84,39;84,39;95,90;101,67;101,67;102,29;102,29;102,91;102,91;105,49;116,66;132,58;140,55;140,55;141,41;141,41;142,27;142,27;145,83;Não;Sim;Sim;Não;;Positiva;Sim;Tarja  Vermelha
TOPIRAMATO;61.230.314/0001-75;LIBBS FARMACÊUTICA LTDA;523709302119411;1003301580065;7896094207547;    -     ;    -     ;ÉGIDE;100 MG  COM REV CT BL AL AL X 60;N3A - ANTIEPILÉPTICOS;Similar;Regulado;177,66;177,66;201,89;214,05;214,05;215,35;215,35;216,66;216,66;222,08;245,60;279,10;295,91;295,91;297,71;297,71;299,52;299,52;307,01;Não;Sim;Sim;Não;;Positiva;Sim;Tarja  Vermelha
TOPIRAMATO;61.230.314/0001-75;LIBBS FARMACÊUTICA LTDA;523714060030403;1003301580073;7896094209152;    -     ;    -     ;ÉGIDE;25 MG  COM REV CT BL AL AL X 10;N3A - ANTIEPILÉPTICOS;Similar;Regulado;7,07;7,07;8,03;8,52;8,52;8,57;8,57;8,62;8,62;8,84;9,77;11,10;11,78;11,78;11,85;11,85;11,92;11,92;12,22;Não;Sim;Sim;Não;;Positiva;Não;Tarja  Vermelha
TOPIRAMATO;61.230.314/0001-75;LIBBS FARMACÊUTICA LTDA;523714060030503;1003301580081;7896094209169;    -     ;    -     ;ÉGIDE;50 MG  COM REV CT BL AL AL X 10;N3A - ANTIEPILÉPTICOS;Similar;Regulado;14,49;14,49;16,47;17,46;17,46;17,56;17,56;17,67;17,67;18,11;20,03;22,77;24,14;24,14;24,28;24,28;24,43;24,43;25,04;Não;Sim;Sim;Não;;Positiva;Não;Tarja  Vermelha
CLORIDRATO DE MEMANTINA;61.230.314/0001-75;LIBBS FARMACÊUTICA LTDA;523709501111419;1003301590028;7896094207578;    -     ;    -     ;ZIDER;10 MG COM REV CT BL AL PLAS TRANS X 30 ;N7D9 - TODOS OS OUTROS PRODUTOS ANTIALZHEIMER;Similar;Regulado;63,13;63,13;71,74;76,06;76,06;76,52;76,52;76,99;76,99;78,91;87,27;99,18;105,15;105,15;105,78;105,78;106,43;106,43;109,09;Não;Não;Não;Não;;Positiva;Sim;Tarja Vermelha (*)
CLORIDRATO DE MEMANTINA;61.230.314/0001-75;LIBBS FARMACÊUTICA LTDA;523709502118417;1003301590036;7896094207585;    -     ;    -     ;ZIDER;10 MG COM REV CT BL AL PLAS TRANS X 60;N7D9 - TODOS OS OUTROS PRODUTOS ANTIALZHEIMER;Similar;Regulado;126,35;126,35;143,58;152,23;152,23;153,15;153,15;154,09;154,09;157,94;174,67;198,49;210,45;210,45;211,72;211,72;213,02;213,02;218,34;Não;Não;Não;Não;;Positiva;Sim;Tarja Vermelha (*)
CLORIDRATO DE MEMANTINA;61.230.314/0001-75;LIBBS FARMACÊUTICA LTDA;523713080028503;1003301590044;7896094208261;    -     ;    -     ;ZIDER;10 MG COM REV CT BL AL PLAS TRANS X 15;N7D9 - TODOS OS OUTROS PRODUTOS ANTIALZHEIMER;Similar;Regulado;31,24;31,24;35,50;37,64;37,64;37,87;37,87;38,10;38,10;39,05;43,19;49,08;52,04;52,04;52,35;52,35;52,67;52,67;53,98;Não;Sim;Não;Não;;Positiva;Não;Tarja Vermelha (*)
CLORIDRATO DE MEMANTINA;61.230.314/0001-75;LIBBS FARMACÊUTICA LTDA;523716020033903;1003301590052;7896094209183;    -     ;    -     ;ZIDER;10 MG COM REV CT BL AL PLAS TRANS X 120;N7D9 - TODOS OS OUTROS PRODUTOS ANTIALZHEIMER;Similar;Regulado;143,55;143,55;163,13;172,95;172,95;174,00;174,00;175,06;175,06;179,44;198,45;225,52;239,09;239,09;240,54;240,54;242,01;242,01;248,07;Não;Sim;Não;Não;;Positiva;Sim;Tarja Vermelha (*)
TACROLIMO;61.230.314/0001-75;LIBBS FARMACÊUTICA LTDA;523712030025404;1003301600015;7896094207875;    -     ;    -     ;TARFIC;1 MG CAP GEL DURA CT BL AL AL X 100;L4X - OUTROS IMUNOSSUPRESSORES;Similar;Regulado;923,48;923,48;1049,41;1112,63;1112,63;1119,37;1119,37;1126,19;1126,19;1154,35;1276,66;1450,75;1538,15;1538,15;1547,46;1547,46;1556,89;1556,89;1595,82;Não;Não;Não;Não;;Positiva;Sim;Tarja  Vermelha
TACROLIMO;61.230.314/0001-75;LIBBS FARMACÊUTICA LTDA;523712030025504;1003301600023;7896094207882;    -     ;    -     ;TARFIC;5 MG CAP GEL DURA CT BL AL AL X 50;L4X - OUTROS IMUNOSSUPRESSORES;Similar;Regulado;2079,87;2079,87;2363,49;2505,87;2505,87;2521,05;2521,05;2536,43;2536,43;2599,84;2875,30;3267,39;3464,22;3464,22;3485,20;3485,20;3506,47;3506,47;3594,13;Não;Não;Não;Não;;Positiva;Sim;Tarja  Vermelha
TACROLIMO MONOIDRATADO;61.230.314/0001-75;LIBBS FARMACÊUTICA LTDA;523713080029004;1003301600031;7896094206038;    -     ;    -     ;TARFIC;1 MG/G POM DERM CT BG PLAS OPC X 10  G;D5X - OUTROS PRODUTOS ANTI-INFLAMATÓRIOS NÃO ESTEROIDAIS DERMATOLÓGICOS;Similar;Regulado;53,05;53,05;60,28;63,92;63,92;64,30;64,30;64,70;64,70;66,31;73,34;83,33;88,37;88,37;88,89;88,89;89,44;89,44;91,67;Não;Não;Não;Não;;Positiva;Sim;Tarja  Vermelha
TACROLIMO MONOIDRATADO;61.230.314/0001-75;LIBBS FARMACÊUTICA LTDA;523713080029104;1003301600041;7896094206045;    -     ;    -     ;TARFIC;1 MG/G POM DERM CT BG PLAS OPC X 30 G;D5X - OUTROS PRODUTOS ANTI-INFLAMATÓRIOS NÃO ESTEROIDAIS DERMATOLÓGICOS;Similar;Regulado;140,90;140,90;160,11;169,76;169,76;170,79;170,79;171,83;171,83;176,13;194,79;221,34;234,68;234,68;236,11;236,11;237,54;237,54;243,49;Não;Não;Não;Não;;Positiva;Sim;Tarja  Vermelha
TACROLIMO MONOIDRATADO;61.230.314/0001-75;LIBBS FARMACÊUTICA LTDA;523713080029204;1003301600058;7896094206014;    -     ;    -     ;TARFIC;0,3 MG/G POM DERM CT BG PLAS OPC X 10 G;D5X - OUTROS PRODUTOS ANTI-INFLAMATÓRIOS NÃO ESTEROIDAIS DERMATOLÓGICOS;Similar;Regulado;49,82;49,82;56,61;60,02;60,02;60,39;60,39;60,76;60,76;62,28;68,87;78,26;82,97;82,97;83,49;83,49;84,00;84,00;86,10;Não;Não;Não;Não;;Positiva;Sim;Tarja  Vermelha
TACROLIMO MONOIDRATADO;61.230.314/0001-75;LIBBS FARMACÊUTICA LTDA;523713080029304;1003301600066;7896094206021;    -     ;    -     ;TARFIC;0,3 MG/G POM DERM CT BG PLAS OPC X 30 G;D5X - OUTROS PRODUTOS ANTI-INFLAMATÓRIOS NÃO ESTEROIDAIS DERMATOLÓGICOS;Similar;Regulado;134,56;134,56;152,91;162,12;162,12;163,10;163,10;164,10;164,10;168,20;186,02;211,39;224,12;224,12;225,48;225,48;226,86;226,86;232,53;Não;Não;Não;Não;;Positiva;Sim;Tarja  Vermelha
CLORIDRATO DE AMIODARONA;61.230.314/0001-75;LIBBS FARMACÊUTICA LTDA;523700203134417;1003301620016;7896094200173;    -     ;    -     ;ANCORON;200 MG/ML SUS OR CT FR PLAS OPC GOT X 30 ML;C1B - ANTIARRÍTMICOS CARDÍACOS;Novo;Regulado;42,74;42,74;48,57;51,49;51,49;51,81;51,81;52,12;52,12;53,43;59,09;67,15;71,18;71,18;71,62;71,62;72,05;72,05;73,86;Não;Não;Não;Não;;Positiva;Sim;Tarja Vermelha(*)
SUCCINATO DE SUMATRIPTANA;61.230.314/0001-75;LIBBS FARMACÊUTICA LTDA;523705002110414;1003301630011;7896094201064;    -     ;    -     ;SUMAX;25 MG COM REV CT BL AL PLAS TRANS X 4;N2C1 - ANTIENXAQUECOSOS TRIPTÂNICOS;Novo;Regulado;20,04;20,04;22,77;24,14;24,14;24,29;24,29;24,44;24,44;25,05;27,70;31,48;33,37;33,37;33,58;33,58;33,79;33,79;34,63;Não;Não;Não;Não;;Positiva;Sim;Tarja  Vermelha
SUCCINATO DE SUMATRIPTANA;61.230.314/0001-75;LIBBS FARMACÊUTICA LTDA;523705004156411;1003301630021;7896094200357;    -     ;    -     ;SUMAX;6,0 MG/0,5 ML SOL INJ CT SER X 0,5 ML;N2C1 - ANTIENXAQUECOSOS TRIPTÂNICOS;Novo;Regulado;41,08;41,08;46,68;49,49;49,49;49,79;49,79;50,10;50,10;51,35;56,79;64,53;68,42;68,42;68,83;68,83;69,26;69,26;70,99;Não;Não;Não;Não;;Positiva;Sim;Tarja  Vermelha
SUCCINATO DE SUMATRIPTANA;61.230.314/0001-75;LIBBS FARMACÊUTICA LTDA;523705006175413;1003301630038;7896094200937;    -     ;    -     ;SUMAX;100 MG/ML SOL NAS CT FR SPR PLAS OPC X 0,2 ML;N2C1 - ANTIENXAQUECOSOS TRIPTÂNICOS;Novo;Regulado;40,40;40,40;45,91;48,67;48,67;48,97;48,97;49,27;49,27;50,50;55,85;63,47;67,28;67,28;67,70;67,70;68,11;68,11;69,81;Não;Não;Não;Não;;Positiva;Sim;Tarja  Vermelha
CLORIDRATO DE PIOGLITAZONA;61.230.314/0001-75;LIBBS FARMACÊUTICA LTDA;523712110026004;1003301650020;7896094207745;    -     ;    -     ;STANGLIT;15 MG COM CT FR PLAS OPC X 30;A10K1 - ANTIDIABÉTICOS GLITAZONAS PUROS;Similar;Regulado;50,38;50,38;57,25;60,70;60,70;61,07;61,07;61,44;61,44;62,98;69,65;79,14;83,91;83,91;84,43;84,43;84,94;84,94;87,07;Não;Não;Não;Não;;Positiva;Sim;Tarja Vermelha(*)
CLORIDRATO DE PIOGLITAZONA;61.230.314/0001-75;LIBBS FARMACÊUTICA LTDA;523712110026104;1003301650047;7896094207769;    -     ;    -     ;STANGLIT;30 MG COM CT FR PLAS OPC X 30;A10K1 - ANTIDIABÉTICOS GLITAZONAS PUROS;Similar;Regulado;67,21;67,21;76,38;80,98;80,98;81,47;81,47;81,96;81,96;84,01;92,91;105,59;111,95;111,95;112,63;112,63;113,30;113,30;116,14;Não;Não;Não;Não;;Positiva;Sim;Tarja Vermelha(*)
CLORIDRATO DE PIOGLITAZONA;61.230.314/0001-75;LIBBS FARMACÊUTICA LTDA;523712110026204;1003301650055;7896094207776;    -     ;    -     ;STANGLIT;45 MG COM CT FR PLAS OPC X 30;A10K1 - ANTIDIABÉTICOS GLITAZONAS PUROS;Similar;Regulado;117,68;117,68;133,73;141,78;141,78;142,64;142,64;143,51;143,51;147,10;162,69;184,87;196,00;196,00;197,19;197,19;198,39;198,39;203,36;Não;Não;Não;Não;;Positiva;Sim;Tarja Vermelha(*)
CLORIDRATO DE PIOGLITAZONA;61.230.314/0001-75;LIBBS FARMACÊUTICA LTDA;523718070037703;1003301650063;7896094210233;    -     ;    -     ;STANGLIT;15 MG COM CT FR PLAS OPC X 60;A10K1 - ANTIDIABÉTICOS GLITAZONAS PUROS;Similar;Regulado;100,77;100,77;114,51;121,41;121,41;122,15;122,15;122,89;122,89;125,96;139,31;158,30;167,84;167,84;168,87;168,87;169,89;169,89;174,13;Não;Não;Não;Não;;Positiva;Sim;Tarja Vermelha(*)
CLORIDRATO DE PIOGLITAZONA;61.230.314/0001-75;LIBBS FARMACÊUTICA LTDA;523718070037803;1003301650071;7896094210240;    -     ;    -     ;STANGLIT;30 MG COM CT FR PLAS OPC X 60;A10K1 - ANTIDIABÉTICOS GLITAZONAS PUROS;Similar;Regulado;134,42;134,42;152,75;161,95;161,95;162,93;162,93;163,93;163,93;168,03;185,83;211,17;223,89;223,89;225,24;225,24;226,62;226,62;232,29;Não;Não;Não;Não;;Positiva;Sim;Tarja Vermelha(*)
CLORIDRATO DE PIOGLITAZONA;61.230.314/0001-75;LIBBS FARMACÊUTICA LTDA;523718070037903;1003301650081;7896094210257;    -     ;    -     ;STANGLIT;45 MG COM CT FR PLAS OPC X 60;A10K1 - ANTIDIABÉTICOS GLITAZONAS PUROS;Similar;Regulado;235,39;235,39;267,49;283,60;283,60;285,32;285,32;287,06;287,06;294,24;325,41;369,79;392,06;392,06;394,44;394,44;396,84;396,84;406,77;Não;Não;Não;Não;;Positiva;Não;Tarja Vermelha(*)
PEMETREXEDE DISSÓDICO;61.230.314/0001-75;LIBBS FARMACÊUTICA LTDA;523712110026304;1003301660018;7896094208193;    -     ;    -     ;ATRED;100 MG PO LIOF SOL INJ CT FA VD TRANS;L1B - AGENTES ANTINEOPLÁSICOS ANTIMETABÓLITOS;Similar;Regulado;1421,76;1421,76;1615,64;1712,96;1712,96;1723,35;1723,35;1733,85;1733,85;1777,20;;;;;;;;;;Sim;Não;Não;Não;;Positiva;Sim;Tarja  Vermelha
PEMETREXEDE DISSÓDICO;61.230.314/0001-75;LIBBS FARMACÊUTICA LTDA;523712110026404;1003301660026;7896094208186;    -     ;    -     ;ATRED;500 MG PO LIOF SOL INJ CT FA VD TRANS;L1B - AGENTES ANTINEOPLÁSICOS ANTIMETABÓLITOS;Similar;Regulado;7108,87;7108,87;8078,26;8564,90;8564,90;8616,81;8616,81;8669,35;8669,35;8886,09;;;;;;;;;;Sim;Não;Não;Não;;Positiva;Sim;Tarja  Vermelha
CLORIDRATO DE DULOXETINA;61.230.314/0001-75;LIBBS FARMACÊUTICA LTDA;523712120026704;1003301670013;7896094206298;    -     ;    -     ;VELIJA;30 MG CAP DURA LIB RETARD FR PLAS OPC X 30;N6A5 - ANTIDEPRESSIVOS SNRI;Similar;Regulado;48,56;48,56;55,18;58,51;58,51;58,86;58,86;59,22;59,22;60,70;67,13;76,28;80,89;80,89;81,37;81,37;81,87;81,87;83,91;Não;Não;Não;Não;;Positiva;Sim;Tarja  Vermelha
CLORIDRATO DE DULOXETINA;61.230.314/0001-75;LIBBS FARMACÊUTICA LTDA;523712110026504;1003301670021;7896094206304;    -     ;    -     ;VELIJA;60 MG CAP DURA LIB RETARD FR PLAS OPC X 30;N6A5 - ANTIDEPRESSIVOS SNRI;Similar;Regulado;97,09;97,09;110,33;116,98;116,98;117,68;117,68;118,40;118,40;121,36;134,22;152,52;161,72;161,72;162,69;162,69;163,68;163,68;167,77;Não;Não;Não;Não;;Positiva;Sim;Tarja  Vermelha
CLORIDRATO DE DULOXETINA;61.230.314/0001-75;LIBBS FARMACÊUTICA LTDA;523712110026604;1003301670031;7896094206281;    -     ;    -     ;VELIJA;30 MG CAP DURA LIB RETARD FR PLAS OPC X 10;N6A5 - ANTIDEPRESSIVOS SNRI;Similar;Regulado;16,18;16,18;18,39;19,49;19,49;19,61;19,61;19,73;19,73;20,23;22,37;25,42;26,94;26,94;27,11;27,11;27,28;27,28;27,97;Não;Não;Não;Não;;Positiva;Não;Tarja  Vermelha
CLORIDRATO DE DULOXETINA;61.230.314/0001-75;LIBBS FARMACÊUTICA LTDA;523717070035903;1003301670048;7896094209558;    -     ;    -     ;VELIJA;60 MG CAP DURA LIB RETARD FR PLAS OPC X 60;N6A5 - ANTIDEPRESSIVOS SNRI;Similar;Regulado;194,18;194,18;220,66;233,95;233,95;235,37;235,37;236,80;236,80;242,73;268,44;305,05;323,42;323,42;325,39;325,39;327,36;327,36;335,56;Não;Não;Não;Não;;Positiva;Sim;Tarja  Vermelha
CLORIDRATO DE DULOXETINA;61.230.314/0001-75;LIBBS FARMACÊUTICA LTDA;523717070035803;1003301670056;7896094209602;    -     ;    -     ;VELIJA;30 MG CAP DURA LIB RETARD FR PLAS OPC X 60;N6A5 - ANTIDEPRESSIVOS SNRI;Similar;Regulado;97,13;97,13;110,38;117,02;117,02;117,73;117,73;118,45;118,45;121,41;134,28;152,59;161,77;161,77;162,75;162,75;163,75;163,75;167,84;Não;Não;Não;Não;;Positiva;Sim;Tarja  Vermelha
ROSUVASTATINA CÁLCICA;61.230.314/0001-75;LIBBS FARMACÊUTICA LTDA;523713020027004;1003301700011;7896094206113;    -     ;    -     ;PLENANCE;10 MG COM REV CT BL AL/AL X 30 ;C10A1 - ESTATINAS, INIBIDORES DA REDUTASE HMG-CoA;Similar;Regulado;49,11;49,11;55,81;59,17;59,17;59,53;59,53;59,89;59,89;61,39;67,89;77,15;81,80;81,80;82,30;82,30;82,79;82,79;84,87;Não;Não;Não;Não;;Positiva;Sim;Tarja Vermelha(*)
ROSUVASTATINA CÁLCICA;61.230.314/0001-75;LIBBS FARMACÊUTICA LTDA;523713020027204;1003301700044;7896094206137;    -     ;    -     ;PLENANCE;20 MG COM REV CT BL AL/AL X 30  ;C10A1 - ESTATINAS, INIBIDORES DA REDUTASE HMG-CoA;Similar;Regulado;81,84;81,84;93,00;98,60;98,60;99,20;99,20;99,80;99,80;102,30;113,14;128,57;136,31;136,31;137,14;137,14;137,97;137,97;141,42;Não;Não;Não;Não;;Positiva;Sim;Tarja Vermelha(*)
ROSUVASTATINA CÁLCICA;61.230.314/0001-75;LIBBS FARMACÊUTICA LTDA;523713040027703;1003301700079;7896094206090;    -     ;    -     ;PLENANCE;10 MG COM REV CT BL AL/AL X 10;C10A1 - ESTATINAS, INIBIDORES DA REDUTASE HMG-CoA;Similar;Regulado;18,10;18,10;20,57;21,81;21,81;21,94;21,94;22,07;22,07;22,63;25,02;28,44;30,15;30,15;30,33;30,33;30,51;30,51;31,28;Não;Não;Não;Não;;Positiva;Não;Tarja Vermelha(*)
ROSUVASTATINA CÁLCICA;61.230.314/0001-75;LIBBS FARMACÊUTICA LTDA;523715100033403;1003301700095;7896094208858;    -     ;    -     ;PLENANCE;10 MG COM REV CT BL AL/AL X 90;C10A1 - ESTATINAS, INIBIDORES DA REDUTASE HMG-CoA;Similar;Regulado;107,22;107,22;121,84;129,18;129,18;129,96;129,96;130,76;130,76;134,03;148,23;168,44;178,58;178,58;179,66;179,66;180,77;180,77;185,29;Não;Não;Não;Não;;Positiva;Sim;Tarja Vermelha(*)
ROSUVASTATINA CÁLCICA;61.230.314/0001-75;LIBBS FARMACÊUTICA LTDA;523717070035703;1003301700109;7896094208865;    -     ;    -     ;PLENANCE;20 MG COM REV CT BL AL/AL X 90;C10A1 - ESTATINAS, INIBIDORES DA REDUTASE HMG-CoA;Similar;Regulado;244,45;244,45;277,78;294,52;294,52;296,30;296,30;298,11;298,11;305,56;337,94;384,01;407,16;407,16;409,62;409,62;412,12;412,12;422,42;Não;Não;Não;Não;;Positiva;Sim;Tarja Vermelha(*)
ROSUVASTATINA CÁLCICA;61.230.314/0001-75;LIBBS FARMACÊUTICA LTDA;523718120039003;1003301700117;7896094210141;    -     ;    -     ;PLENANCE;5 MG COM REV CT BL AL/AL X 10;C10A1 - ESTATINAS, INIBIDORES DA REDUTASE HMG-CoA;Similar;Regulado;7,73;7,73;8,78;9,31;9,31;9,37;9,37;9,43;9,43;9,66;10,69;12,14;12,87;12,87;12,95;12,95;13,04;13,04;13,35;Não;Não;Não;Não;;Positiva;Não;Tarja Vermelha(*)
ROSUVASTATINA CÁLCICA;61.230.314/0001-75;LIBBS FARMACÊUTICA LTDA;523718120039103;1003301700125;7896094210158;    -     ;    -     ;PLENANCE;5 MG COM REV CT BL AL/AL X 30;C10A1 - ESTATINAS, INIBIDORES DA REDUTASE HMG-CoA;Similar;Regulado;23,18;23,18;26,34;27,93;27,93;28,10;28,10;28,27;28,27;28,98;32,04;36,41;38,61;38,61;38,85;38,85;39,08;39,08;40,06;Não;Não;Não;Não;;Positiva;Sim;Tarja Vermelha(*)
ROSUVASTATINA CÁLCICA;61.230.314/0001-75;LIBBS FARMACÊUTICA LTDA;523718120039203;1003301700133;7896094210165;    -     ;    -     ;PLENANCE;5 MG COM REV CT BL AL/AL X 60;C10A1 - ESTATINAS, INIBIDORES DA REDUTASE HMG-CoA;Similar;Regulado;46,38;46,38;52,70;55,88;55,88;56,22;56,22;56,56;56,56;57,98;64,12;72,85;77,25;77,25;77,72;77,72;78,19;78,19;80,15;Não;Não;Não;Não;;Positiva;Não;Tarja Vermelha(*)
ROSUVASTATINA CÁLCICA;61.230.314/0001-75;LIBBS FARMACÊUTICA LTDA;523718120039303;1003301700141;7896094210172;    -     ;    -     ;PLENANCE;5 MG COM REV CT BL AL/AL X 90;C10A1 - ESTATINAS, INIBIDORES DA REDUTASE HMG-CoA;Similar;Regulado;69,58;69,58;79,07;83,83;83,83;84,34;84,34;84,85;84,85;86,98;96,19;109,31;115,89;115,89;116,60;116,60;117,30;117,30;120,24;Não;Não;Não;Não;;Positiva;Sim;Tarja Vermelha(*)
